study,task,controller,configuration,query_ordinal,condition,success,primitive_steps,prediction_blocks
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",6,prefix_b,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",7,clean,1,17,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",7,prefix_a,1,11,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",7,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",8,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",8,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",8,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",9,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",9,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",9,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",10,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",10,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",10,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",11,clean,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",11,prefix_a,1,47,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",11,prefix_b,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",12,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",12,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",12,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",13,clean,1,20,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",13,prefix_a,1,17,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",13,prefix_b,1,18,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",14,clean,1,46,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",14,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",14,prefix_b,1,59,135000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",15,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",15,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",15,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",16,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",16,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",16,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",17,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",17,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",17,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",18,clean,1,23,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",18,prefix_a,1,0,0
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",18,prefix_b,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",19,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",19,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",19,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",20,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",20,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",20,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",21,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",21,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",21,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",22,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",22,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",22,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",23,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",23,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",23,prefix_b,1,14,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",24,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",24,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",24,prefix_b,1,27,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",25,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",25,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",25,prefix_b,1,17,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",26,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",26,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",26,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",27,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",27,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",27,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",28,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",28,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",28,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",29,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",29,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",29,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",30,clean,1,15,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",30,prefix_a,1,21,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",30,prefix_b,1,10,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",31,clean,1,27,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",31,prefix_a,1,26,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",31,prefix_b,1,11,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",32,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",32,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",32,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",33,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",33,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",33,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",34,clean,1,21,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",34,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",34,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",35,clean,1,33,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",35,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",35,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",36,clean,1,50,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",36,prefix_a,1,65,135000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",36,prefix_b,1,90,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",37,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",37,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",37,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",38,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",38,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",38,prefix_b,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",39,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",39,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",39,prefix_b,1,49,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",40,clean,1,6,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",40,prefix_a,1,0,0
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",40,prefix_b,1,0,0
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",41,clean,1,13,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",41,prefix_a,1,13,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",41,prefix_b,1,17,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",42,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",42,prefix_a,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",42,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",43,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",43,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",43,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",44,clean,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",44,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",44,prefix_b,1,18,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",45,clean,1,0,0
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",45,prefix_a,1,0,0
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",45,prefix_b,1,0,0
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",46,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",46,prefix_a,1,21,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",46,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",47,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",47,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",47,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",48,clean,1,18,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",48,prefix_a,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",48,prefix_b,1,19,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",49,clean,1,12,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",49,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",49,prefix_b,1,9,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",50,clean,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",50,prefix_a,1,74,135000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",50,prefix_b,1,40,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",51,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",51,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",51,prefix_b,1,18,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",52,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",52,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",52,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",53,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",53,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",53,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",54,clean,1,88,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",54,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",54,prefix_b,1,43,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",55,clean,1,46,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",55,prefix_a,1,36,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",55,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",56,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",56,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",56,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",57,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",57,prefix_a,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",57,prefix_b,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",58,clean,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",58,prefix_a,1,42,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",58,prefix_b,1,23,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",59,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",59,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",59,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",60,clean,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",60,prefix_a,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",60,prefix_b,1,71,135000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",61,clean,1,40,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",61,prefix_a,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",61,prefix_b,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",62,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",62,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",62,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",63,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",63,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",63,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",64,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",64,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",64,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",65,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",65,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",65,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",66,clean,1,20,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",66,prefix_a,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",66,prefix_b,1,9,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",67,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",67,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",67,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",68,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",68,prefix_a,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",68,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",69,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",69,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",69,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",70,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",70,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",70,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",71,clean,1,32,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",71,prefix_a,1,40,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",71,prefix_b,1,49,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",72,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",72,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",72,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",73,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",73,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",73,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",74,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",74,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",74,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",75,clean,1,21,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",75,prefix_a,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",75,prefix_b,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",76,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",76,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",76,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",77,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",77,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",77,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",78,clean,1,29,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",78,prefix_a,1,31,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",78,prefix_b,1,28,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",79,clean,1,7,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",79,prefix_a,1,9,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",79,prefix_b,1,10,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",80,clean,1,31,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",80,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",80,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",81,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",81,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",81,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",82,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",82,prefix_a,0,100,180000
